상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220803666052,엄마손김밥,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600128,1,대지,60,128,서울특별시 동대문구 회기동 60-128,112304115686,서울특별시 동대문구 회기로12길,5,,1123010800100600128010793,,서울특별시 동대문구 회기로12길 5,130872,02459,,1,,127.049831420014,37.5912145323834
MA010120220804048588,꽃뜨락사이,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800103460021,1,대지,346,21,서울특별시 동대문구 회기동 346-21,112303105010,서울특별시 동대문구 이문로,31,1,1123010800103460021010840,,서울특별시 동대문구 이문로 31-1,130881,02452,,2,,127.05601307141,37.5904549273678
MA010120220808105144,엔젤스킨케어,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100540039,1,대지,54,39,서울특별시 동대문구 회기동 54-39,112304115701,서울특별시 동대문구 회기로25길,23,5,1123010800100540039010758,,서울특별시 동대문구 회기로25길 23-5,130872,02452,,1,,127.055379491516,37.5911129505858
MA010120220813512880,맨드살롱,5호점,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160020,1,대지,16,20,서울특별시 동대문구 회기동 16-20,112304115695,서울특별시 동대문구 회기로21길,13,,1123010800100160020041167,,서울특별시 동대문구 회기로21길 13,130872,02453,,1,,127.05314960583,37.5920870471203
MA010120220803632855,약원한약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101080020,1,대지,108,20,서울특별시 동대문구 회기동 108-20,112304115018,서울특별시 동대문구 경희대로1가길,39,,1123010800101080020010370,,서울특별시 동대문구 경희대로1가길 39,130873,02454,,2,,127.052199226724,37.5931506416408
MA010120220803696897,월풀빨래방,,S2,수리·개인,S209,세탁,S20902,셀프 빨래방,S96912,가정용 세탁업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100030235,1,대지,3,235,서울특별시 동대문구 회기동 3-235,112304115696,서울특별시 동대문구 회기로23가길,34,,1123010800100030235010256,,서울특별시 동대문구 회기로23가길 34,130872,02453,,,,127.054350322205,37.5927622442488
MA010120220806652317,이니글씨,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100540099,1,대지,54,99,서울특별시 동대문구 회기동 54-99,112304115022,서울특별시 동대문구 경희대로4길,44,,1123010800100540099041178,전부,서울특별시 동대문구 경희대로4길 44,130872,02452,,2,,127.05473452485,37.5916988962548
MA010120220808350094,생활맥주경희대점,,I2,음식,I211,주점,I21103,생맥주 전문,I56219,기타 주점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420040,1,대지,42,40,서울특별시 동대문구 회기동 42-40,112304115019,서울특별시 동대문구 경희대로1길,6,,1123010800100420040010236,,서울특별시 동대문구 경희대로1길 6,130872,02454,,2,,127.051892547502,37.5917722592844
MA010120220808185615,골목족발,,I2,음식,I201,한식,I20103,족발/보쌈,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100760005,1,대지,76,5,서울특별시 동대문구 회기동 76-5,112304115702,서울특별시 동대문구 회기로26길,5,,1123010800100760005011094,,서울특별시 동대문구 회기로26길 5,130872,02460,,1,,127.054688165546,37.5902393105349
MA010120220806650323,더코드회기점,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420043,1,대지,42,43,서울특별시 동대문구 회기동 42-43,112304115019,서울특별시 동대문구 경희대로1길,10,,1123010800100420043010655,,서울특별시 동대문구 경희대로1길 10,130872,02454,,3,,127.051677463579,37.5918444330076
MA010120220803650767,뜰아래,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101050011,1,대지,105,11,서울특별시 동대문구 회기동 105-11,112303105020,서울특별시 동대문구 회기로,128,,1123010800101050011041205,,서울특별시 동대문구 회기로 128,130873,02459,,1,,127.050612744357,37.5912952892256
MA010120220814031563,매머드익스프레스경희대점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100360006,1,대지,36,6,서울특별시 동대문구 회기동 36-6,112303105002,서울특별시 동대문구 경희대로,22,,1123010800100360006010332,,서울특별시 동대문구 경희대로 22,130872,02453,,1,,127.052867496317,37.5934476714876
MA010120220812557932,101퍼센트짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101080006,1,대지,108,6,서울특별시 동대문구 회기동 108-6,112303105002,서울특별시 동대문구 경희대로,19,5,1123010800101080006010320,,서울특별시 동대문구 경희대로 19-5,130873,02454,,1,,127.052221954647,37.5932677605174
MA010120220805805239,에스엠헤어,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160057,1,대지,16,57,서울특별시 동대문구 회기동 16-57,112303105020,서울특별시 동대문구 회기로,143,,1123010800100160057010670,,서울특별시 동대문구 회기로 143,130872,02453,,2,,127.052469980179,37.5917269544078
MA010120220803881688,이안컴퓨터회기점,,S2,수리·개인,S201,컴퓨터 수리,S20101,컴퓨터/노트북/프린터 수리업,S95110,컴퓨터 및 주변 기기 수리업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100570005,1,대지,57,5,서울특별시 동대문구 회기동 57-5,112304115701,서울특별시 동대문구 회기로25길,15,,1123010800100570005010854,,서울특별시 동대문구 회기로25길 15,130872,02452,,1,,127.055152977095,37.5910319673572
MA010120220808120910,김밥천국경희대점,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420141,1,대지,42,141,서울특별시 동대문구 회기동 42-141,112304115021,서울특별시 동대문구 경희대로3길,38,,1123010800100420141011368,,서울특별시 동대문구 경희대로3길 38,130872,02454,,1,,127.050670524886,37.5930161590359
MA010120220813291644,드림디포경희대점,,G2,소매,G213,오락용품 소매,G21302,문구/회화용품 소매업,G47612,문구용품 및 회화용품 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160065,1,대지,16,65,서울특별시 동대문구 회기동 16-65,112303105002,서울특별시 동대문구 경희대로,3,,1123010800100160065010650,,서울특별시 동대문구 경희대로 3,130872,02454,,1,,127.052130421191,37.5919073032622
MA010120220803624113,머시헤어,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100450053,1,대지,45,53,서울특별시 동대문구 회기동 45-53,112303105020,서울특별시 동대문구 회기로,150,,1123010800100450104010346,,서울특별시 동대문구 회기로 150,130872,02460,,2,,127.05291123219,37.5912492316543
MA010120220803128486,죽이야기경희의료원점,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100010000,1,대지,1,,서울특별시 동대문구 회기동 1,112303105002,서울특별시 동대문구 경희대로,23,,,경희의료원,서울특별시 동대문구 경희대로 23,130702,02447,,2,,127.053254548608,37.5963486901452
MA010120220806918855,라무진회기점,,I2,음식,I205,동남아시아,I20501,베트남식 전문,I56129,기타 외국식 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100450116,1,대지,45,116,서울특별시 동대문구 회기동 45-116,112304115697,서울특별시 동대문구 회기로23길,6,,1123010800100450116010853,,서울특별시 동대문구 회기로23길 6,130872,02452,,1,,127.054054667032,37.5910234655262
MA010120220803656620,경희공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101030054,1,대지,103,54,서울특별시 동대문구 회기동 103-54,112303105020,서울특별시 동대문구 회기로,138,,1123010800100640008011462,,서울특별시 동대문구 회기로 138,130873,02459,,,,127.051756249266,37.5911596445417
MA010120220806623501,경희의료기,,G2,소매,G215,의약·화장품 소매,G21502,의료기기 소매업,G47812,의료용 기구 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101080020,1,대지,108,20,서울특별시 동대문구 회기동 108-20,112304115018,서울특별시 동대문구 경희대로1가길,39,,1123010800101080020010370,,서울특별시 동대문구 경희대로1가길 39,130873,02454,,1,,127.052199226724,37.5931506416408
MA010120220803668590,모두랑즉석떡볶기,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100030032,1,대지,3,32,서울특별시 동대문구 회기동 3-32,112304115696,서울특별시 동대문구 회기로23가길,20,,1123010800100030032010620,지상,서울특별시 동대문구 회기로23가길 20,130872,02453,,1,,127.054293216397,37.5920865266184
MA010120220813419007,수선마당,,S2,수리·개인,S206,기타 가정용품 수리,S20601,의류/이불 수선업,S95391,의복 및 기타 가정용 직물제품 수리업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600053,1,대지,60,53,서울특별시 동대문구 회기동 60-53,112303105020,서울특별시 동대문구 회기로,131,1,1123010800100600053010742,일부,서울특별시 동대문구 회기로 131-1,130872,02454,,1,,127.051269637351,37.5915472834962
MA010120220813828877,프롬올리비아,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100080005,1,대지,8,5,서울특별시 동대문구 회기동 8-5,112304115022,서울특별시 동대문구 경희대로4길,22,,1123010800100080005010388,,서울특별시 동대문구 경희대로4길 22,130872,02453,,1,,127.05370449802,37.5921859050632
MA010120220803667117,홍익짬뽕경희대점,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101070016,1,대지,107,16,서울특별시 동대문구 회기동 107-16,112304115689,서울특별시 동대문구 회기로13길,18,,1123010800101070016011471,,서울특별시 동대문구 회기로13길 18,130873,02454,,1,,127.051145579866,37.5922681308962
MA010120220812979474,토리컴퍼니,,P1,교육,P106,기타 교육,P10629,그 외 기타 교육기관,P85699,그 외 기타 분류 안된 교육기관,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101020108,1,대지,102,108,서울특별시 동대문구 회기동 102-108,112304115686,서울특별시 동대문구 회기로12길,25,,1123010800101020108011044,,서울특별시 동대문구 회기로12길 25,130873,02458,,,,127.050227177212,37.590412481631
MA010120220803713855,엘르,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600108,1,대지,60,108,서울특별시 동대문구 회기동 60-108,112303105020,서울특별시 동대문구 회기로,117,,1123010800100600108010613,,서울특별시 동대문구 회기로 117,130872,02455,,,,127.049627897769,37.5916470943158
MA010120220800165916,대정이알피주,,P1,교육,P107,교육 지원,P10701,교육컨설팅업,P85701,교육관련 자문 및 평가업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101100000,1,대지,110,,서울특별시 동대문구 회기동 110,112304115021,서울특별시 동대문구 경희대로3길,78,,1123010800101100000011409,명칭없음,서울특별시 동대문구 경희대로3길 78,130873,02454,,1,,127.049652249392,37.5942149107686
MA010120220803621544,열린부동산,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800103460007,1,대지,346,7,서울특별시 동대문구 회기동 346-7,112303105010,서울특별시 동대문구 이문로,29,,1123010800103460007011069,,서울특별시 동대문구 이문로 29,130881,02452,,,,127.055933711864,37.5903198161727
